sf_code,sf_name,tf_code,tf_name,city_id,marketing_area,business_line,rating,comment_count,grading,rate_grade,grade_comment,days_since_last_live
vxr86v,کافه یونیکورن,2r64x9,کافه یونیکورن ,2,پونک - باغ فیض‎,Cafe,,,Not Enough Comments,No Rating,,24
3xz95w,کترینگ نون و نمک ایرانی,2mwwn2,کترینگ نون و نمک ایرانی,1,وکیل آباد جنوبی,Restaurant,8.124420692,189,Not Enough Comments,B,A,1
3xrde6,آبمیوه لمون,5xw932,لمون,1,وکیل آباد شمالی,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,166
pol9kv,نان و شیرینی ندا,5w39yz,نان و شیرینی ندا,2,قیطریه-اندرزگو-دولت,Pastry,9.098117592,145,Not Enough Comments,A,A,1
pz2gge,میوه سرای دایی علی,26rrw2,میوه سرای دایی علی,1,هشتصدمتریها,Fruit Shop,,,Not Enough Comments,No Rating,,44
0we5wq,نان فانتزی گل گندم,266l63,نان فانتزی گل گندم,2,یافت آباد - مهرآباد جنوبی,Bakery,,,Not Enough Comments,No Rating,,1
pvngdv,کباب مجید,2z3335,کباب مجید ,1,فرامرز-تورج,Restaurant,8.85657376,76,Not Enough Comments,B,B,5
pon6gj,رستوران ایتالیایی کلبه فندوق,5xgn9o,رستوران کلبه فندق ,2,پونک - باغ فیض‎,Restaurant,,,Not Enough Comments,No Rating,,104
9498g6,نان سنگکی امیر (آزادپز),2r9g76,نان سنگک حافظیه ,2,پیروزی - نیروی هوایی‎,Bakery,8.506152865,166,Not Enough Comments,B,A,29
vxjrg5,فست فود کاسبرگ,5w3zz8,کاسبرگ,2,سعادت آباد - شهرک غرب,Restaurant,,,Not Enough Comments,No Rating,,1
p8kkor,کافه تایم,2x4gr2,کافه تایم,1,مطهری-آزادی,Cafe,8.837112581,58,Not Enough Comments,B,B,16
12qlm2,فست فود زعفران,5g7xn9,فست فود زعفران,2,,Restaurant,0,1,Not Enough Comments,No Rating,D,1
94wdvy,جگرسرای کاج,28pnzx,جگر سرای کاج,2,دریاچه- شهرک گلستان - دهکده المپیک,Restaurant,8.695229484,57,Not Enough Comments,B,B,1
0ley89,رستوران فدک,58k4rw, رستوران فدک,2,صادقیه - ستارخان - مرزداران,Restaurant,,,Not Enough Comments,No Rating,,1
0yjvrg,قهوه نماهنگ,2gx3r4,قهوه نماهنگ,1,قاسم آباد-کشاورزی,Cafe,,,Not Enough Comments,No Rating,,1
0g55j2,کافی شاپ اتللو,5ogwy5,کافی شاپ اتللو,1,فلسطین-ملک آباد,Cafe,8.067939114,51,Not Enough Comments,B,B,166
p6reqg,فست فود ال چیکو,24w7l5,فست فود ال چیکو,1,وکیل آباد جنوبی,Restaurant,,,Not Enough Comments,No Rating,,97
l2ewvk,کافه لته لند,2p89kg,کافه لته لند,2,نظام آباد‎‎,Cafe,,,Not Enough Comments,No Rating,,1
0qdox2,فست فود شوالیه,2kl87w,شوالیه,2,پاسداران - هروی -دروس,Restaurant,,,Not Enough Comments,No Rating,,1
3x1mj2,آبمیوه بستنی اسکوپ لند,5zlwk7,اسکوپ لند,2,پونک - باغ فیض‎,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,1
375ylm,ساندویچ و برگر باگت,2713p2,ساندویچ و برگر باگت,1,فرامرز-تورج,Restaurant,,,Not Enough Comments,No Rating,,166
jyrqzv,آبمیوه نارنج,5zk6oy,آبمیوه بستنی نارنج,2,مینی سیتی - ازگل - دارآباد‎‎,Ice Cream and Juice Shop,8.640903326,19,Not Enough Comments,B,C,79
7j9o7n,کافه ابری,5x78xr,کافه ابری,2,پونک - باغ فیض‎,Cafe,0,3,Not Enough Comments,No Rating,D,4
7j4dln,کترینگ غذای خاص,21kol3,کترینگ آرمان,1,,Restaurant,,,Not Enough Comments,No Rating,,1
l2ezn9,آدلی کافه (شهران),29xwl9,آدلی کافه (شهران),2,جنت آباد - شهران‎,Cafe,,,Not Enough Comments,No Rating,,7
p8q6rg,پروتئین یاس,5lw8r6,پروتئین یاس,2,جردن - ونک,Meat Shop,,,Not Enough Comments,No Rating,,34
44jzg5,نان بربری مجید,547nz4,نان مجید,1,هشتصدمتریها,Bakery,,,Not Enough Comments,No Rating,,1
wd46rz,هایپر پروتئین بلوط,21yz16,پروتئین بلوط تهرانپارس,2,تهرانپارس-حکیمیه,Meat Shop,0,5,Not Enough Comments,No Rating,D,1
3k9j8k,نان لواشی قبا,59xpl4,نان لواش قبا,2,ظفر - میرداماد,Bakery,,,Not Enough Comments,No Rating,,143
317ykk,کافه تایم,23z115,کافه تایم ,1,خواجه ربیع-میامی,Cafe,9.082473663,72,Not Enough Comments,A,B,14
p4jqoy,تهیه غذای شاکر,26689y,تهیه غذای شاکر,2,نعمت آباد - عبدل آباد,Restaurant,,,Not Enough Comments,No Rating,,1
p85xzm,غذای سنتی بوعلی,2xgmoz,کبابی بوعلی,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,,,Not Enough Comments,No Rating,,1
jy49yr,کافه فایو,53zo12,کافه فایو ,1,طبرسی,Cafe,9.051719613,174,Not Enough Comments,A,A,1
0n86r6,سوپر پروتئین نگین,233pyo,سوپر پروتئین نگین ,2,پیروزی - نیروی هوایی‎,Meat Shop,8.463747964,20,Not Enough Comments,B,C,18
dqqk7x,سالادبار آلفا,2w3n73,سالادبار آلفا,5,ارم - عفیف آباد - قصرالدشت,Restaurant,8.309699322,109,Not Enough Comments,B,A,1
0wwx4g,غذا کده چوبین (سعادت آباد),5331kn,غذاکده چوبین,2,سعادت آباد - شهرک غرب,Restaurant,,,Not Enough Comments,No Rating,,7
0qw249,میوه سرای فیروزه,547lo2,میوه سرای فیروزه,1,فرامرز-تورج,Fruit Shop,,,Not Enough Comments,No Rating,,25
949nek,بیفالو (شهرک غرب),2k3wlk,بیفالو,2,سعادت آباد - شهرک غرب,Restaurant,7.853164981,62,Not Enough Comments,C,B,1
0nd7e2,کافه وی(وگاس سابق),599pn5,کافه وی(وگاس سابق),5,ارم - عفیف آباد - قصرالدشت,Cafe,8.338861884,114,Not Enough Comments,B,A,1
0j496q,پروتئین رافائل,29no1m,پروتئین رافائل ,2,عباس آباد - سید خندان - قصر‎‎,Meat Shop,,,Not Enough Comments,No Rating,,1
0wvroq,کترینگ و غذای آماده رحیمی,2x49n2,کترینگ و غذای آماده رحیمی,1,هشتصدمتریها,Restaurant,,,Not Enough Comments,No Rating,,1
pon8rv,کافه هنرکار,5pk182,کافه هنر کار ,1,امام رضا,Cafe,8.860866183,57,Not Enough Comments,B,B,130
p8g9jy,کترینگ ژیوار,21k362,کترینگ وغذای آماده ژیوار,1,قاسم آباد-کشاورزی,Restaurant,,,Not Enough Comments,No Rating,,1
wd1zl8,کافه رستوران تایم,2w3py7,کافه تایم,2,آزادی - جی - نواب‎,Cafe,,,Not Enough Comments,No Rating,,1
32wy92,کافه ری,5oozg5,کافه ری,5,شاه چراغ - حافظیه,Cafe,,,Not Enough Comments,No Rating,,166
6do72g,شیرینی بهارستان,5r6lk1,شیرینی بهارستان,2,قیطریه-اندرزگو-دولت,Pastry,,,Not Enough Comments,No Rating,,10
3kyzgg,فست فود مانلی,28wk75,فست فود مانلی,1,فلسطین-ملک آباد,Restaurant,8.265455232,99,Not Enough Comments,B,A,13
dqlm6d,سوخاری کیلویی نوک طلا,2myrl9,سوخاری کیلویی نوک طلا ,2,نارمک - مجیدیه,Restaurant,,,Not Enough Comments,No Rating,,1
3e91n5,تهیه غذای بهشت(دولت),2zlrok,تهیه غذا بهشت (دولت) ,2,قیطریه-اندرزگو-دولت,Restaurant,,,Not Enough Comments,No Rating,,160
946qxn,فست فود سارا,2r9w9w,فست فود سارا ,2,پیروزی - نیروی هوایی‎,Restaurant,,,Not Enough Comments,No Rating,,25
0mvzvo,میوه و تره بار و سبزیجات خرد شده فرزاد,5xp965,میوه تربار و سبزیجات خورد شده فرزاد,5,مدرس جنوب - بهار,Fruit Shop,,,Not Enough Comments,No Rating,,166
por67v,فست فود پروفسور,5lzmoy,فست فود پروفسور,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,,,Not Enough Comments,No Rating,,1
0g9njx,آشکده یارما,5xgyz1,آشکده یارما,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,,,Not Enough Comments,No Rating,,4
3dnrwg,فست فود باروس,2y4r35,فست فود باروس,1,امام رضا,Restaurant,,,Not Enough Comments,No Rating,,166
r5m4rz,فست فود آریا,5nwy32,فست فود آریا,5,کمربندی,Restaurant,8.693342152,123,Not Enough Comments,B,A,2
p4w1w5,طباخی کاج (شعبه ملاصدرا),5zlpmm,طباخی کاج (ملاصدرا),2,جردن - ونک,Restaurant,6.54888133,186,Not Enough Comments,D,A,156
klveoj,آبمیوه بستنی قصر یخی,58r145,قصر یخی ,1,هشتصدمتریها,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,1
3dg9y7,بیرون بر یوتاب,24ml35,بیرون‌بر یوتاب,5,فرودگاه‎,Restaurant,,,Not Enough Comments,No Rating,,166
p5jvwe,فست فود پیشوک,5p8l89,فست فود پیشوک,2,پاسداران - هروی -دروس,Restaurant,,,Not Enough Comments,No Rating,,1
0jzz6r,ساندویچ سرد 100 مزه,5rw112,ساندویچ سرد 100 مزه,1,قاسم آباد-کشاورزی,Restaurant,,,Not Enough Comments,No Rating,,32
0y67kr,آبمیوه بستنی غدیر و قادر,21k992,آبمیوه بستنی غدیر و قادر,1,وکیل آباد شمالی,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,31
pvj8q1,کباب آويشن,5gprz2,کباب آويشن,1,وکیل آباد جنوبی,Restaurant,,,Not Enough Comments,No Rating,,166
0r1rlo,کترینگ و آشپزخانه سید,564665,کترینگ و آشپزخانه سید,1,قاسم آباد-کشاورزی,Restaurant,,,Not Enough Comments,No Rating,,
pvny1m,کافئین کافه,5nl711,کافئین کافه,2,ظفر - میرداماد,Cafe,,,Not Enough Comments,No Rating,,34
32jjx2,کباب بناب آذربایجان,5m4rg2,کباب بناب آذربایجان ,5,شاه چراغ - حافظیه,Restaurant,,,Not Enough Comments,No Rating,,125
0mzd2z,فست فود پت و مت,5nlgg7,فست فود چیستا,2,دروازه شمیران-میدان شهدا,Restaurant,,,Not Enough Comments,No Rating,,1
0lyerk,کیک و شیرینی سرای برکت,5gxpo8,کیک و شیرینی سرای برکت ,1,طبرسی,Pastry,,,Not Enough Comments,No Rating,,12
3224j2,سوپر میوه ویتامین 30,2zwog5,سوپر میوه ویتامین 30,1,وکیل آباد جنوبی,Fruit Shop,,,Not Enough Comments,No Rating,,3
0y8q8y,قهوه لواسانی,27789w,قهوه لواسانی,2,پاسداران - هروی -دروس,Cafe,,,Not Enough Comments,No Rating,,166
9497kk,غذای سالم و رژیمی دایت باكس,2o3o7o,غذای سالم  دایت باکس,2,ظفر - میرداماد,Restaurant,8.226313357,45,Not Enough Comments,B,B,2
dqq55g,کباب ترکی رضا,2849m2,کباب ترکی رضا,1,شیرازی,Restaurant,8.567729202,152,Not Enough Comments,B,A,5
0rzlw1,رستوران شاندیز روما,5nrnp5,شاندیز روما,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,,,Not Enough Comments,No Rating,,32
6dd2jo,قهوه الی شعبه شهرک راه آهن (شعبه یک),5ym4ky,قهوه الی (شعبه شهرک راه آهن-شعبه یک),2,دریاچه- شهرک گلستان - دهکده المپیک,Cafe,,,Not Enough Comments,No Rating,,1
dqlk2g,سی کافه,268r32,سی کافه,5,بلوار امیرکبیر,Cafe,8.837852089,135,Not Enough Comments,B,A,139
jynvyv,کافه صبحانه و عصرانه هاریکا,277wrx,کافه صبحانه هاریکا,2,پاسداران - هروی -دروس,Cafe,8.335316106,62,Not Enough Comments,B,B,1
p4x7yy,فست فود تنو,2m7mr2,فست فود تنو,1,طبرسی,Restaurant,,,Not Enough Comments,No Rating,,166
0gvrkm,کترینگ و غذای آماده موسوی,5yx692,کترینگ و غذای آماده موسوی,1,شیرازی,Restaurant,,,Not Enough Comments,No Rating,,1
3e74l5,فست فود شبهای آبادان,2r4op2,فست فود شبهای آبادان,5,بلوار امیرکبیر,Restaurant,,,Not Enough Comments,No Rating,,11
kll85j,سوپر گوشت طهران,5k36pz,سوپر گوشت طهران,1,قاسم آباد-کشاورزی,Meat Shop,8.190950576,73,Not Enough Comments,B,B,87
p8dddr,آبمیوه ماهور,5l7mg2,آبمیوه ماهور,1,قاسم آباد-کشاورزی,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,1
xd1qn9,فست فود بوبان,2kwow2,فست فود بوبان,1,وکیل آباد جنوبی,Restaurant,,,Not Enough Comments,No Rating,,1
wdeoj5,کافی شاپ آیِم,2yono7,آیم کافه,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Cafe,0,8,Not Enough Comments,No Rating,C,12
09kn2k,فست فود جام جم,5444m5,فست فود جام جم,1,وکیل آباد جنوبی,Restaurant,,,Not Enough Comments,No Rating,,166
0qqnk2,فست فود مزه ذغالی,5gp692,فست فود مزه ذغالی,1,وکیل آباد شمالی,Restaurant,8.424611317,120,Not Enough Comments,B,A,166
0w8ml5,کافه اینسو,2o4wl5,کافه اینسو,5,فرودگاه‎,Cafe,8.490450593,120,Not Enough Comments,B,A,1
7j45e2,آش درویش,598ny2,آش درویش (شعبه2),5,فرودگاه‎,Restaurant,,,Not Enough Comments,No Rating,,84
pv1585,فست فود خانه برگر ملل,2p8ynl,خانه برگر ملل,2,صادقیه - ستارخان - مرزداران,Restaurant,,,Not Enough Comments,No Rating,,1
y1koxd,آنژ کافه,2lw46o,کافه آنژ ,2,پونک - باغ فیض‎,Cafe,9.655705952,35,Not Enough Comments,A,B,1
94ywnd,شیرینی انا,2mylg3,کافه قنادی آنا,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Pastry,0,6,Not Enough Comments,No Rating,C,4
0qmg12,کافه فست فود آریان,278xy5,کافه فست فود آریان,5,معالی آباد - دینکان - صنایع,Cafe,8.729590169,110,Not Enough Comments,B,A,79
0nm5rr,فست فود جنوب,2oor42,فست فود جنوب,5,فرودگاه‎,Restaurant,,,Not Enough Comments,No Rating,,68
r5ol78,فست فود نانوک (چهاردیواری - شبانه),2k667r,نانوک (چهاردیواری),2,,Restaurant,0,0,Not Enough Comments,No Rating,D,1
pzd22w,فست فود رادفود,5nl4r6,راد فود,2,آزادی - جی - نواب‎,Restaurant,,,Not Enough Comments,No Rating,,1
27669q,آبمیوه بستنی داریوش,2o7l92,آبمیوه بستنی داریوش,1,مطهری-آزادی,Ice Cream and Juice Shop,9.004837076,158,Not Enough Comments,A,A,8
pzmm92,بستنی سنتی رادکان,286op2,بستنی سنتی رادکان,1,شیرازی,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,1
vxgoo1,سوپر پروتئین زمرد,29xm1p,سوپر پروتئین زمرد ,2,ظفر - میرداماد,Meat Shop,9.311994134,42,Not Enough Comments,A,B,166
vxg25x,فست فود فردوسی خلبانان,573lz5,فردوسی (خلبانان),5,ارم - عفیف آباد - قصرالدشت,Restaurant,,,Not Enough Comments,No Rating,,1
jy2ne9,فست فود رافابس,2o33yn,رافابس,2,پیروزی - نیروی هوایی‎,Restaurant,,,Not Enough Comments,No Rating,,31
319474,قصر میوه,5wlkr2,سوپر میوه قصر میوه,1,قاسم آباد-کشاورزی,Fruit Shop,,,Not Enough Comments,No Rating,,18
372y9g,رستوران مهر,2mk1k2,رستوران مهر,1,قاسم آباد-کشاورزی,Restaurant,,,Not Enough Comments,No Rating,,83
0gw61q,فست فود گیاهی (های وگن),2x76mg,های وگن,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,,,Not Enough Comments,No Rating,,1
32jd45,سوسیس و کالباس هدایت,2mm4ly,سوسیس و کالباس هدایت ,2,پاسداران - هروی -دروس,Meat Shop,8.791335317,91,Not Enough Comments,B,A,10
5oq5en,سوخاری کده خانم حنا,5z4k9p,سوخاری کده خانم حنا,2,,Restaurant,0,5,Not Enough Comments,No Rating,D,1
p6jqjw,فست فود پالیز,26wxk5,فست فود پالیز,1,امام رضا,Restaurant,,,Not Enough Comments,No Rating,,104
0wz5mv,سوپر میوه گل سنگ,2oxng9,سوپر میوه گل سنگ,2,نیاوران‎ - آجودانیه,Fruit Shop,,,Not Enough Comments,No Rating,,1
me9o9z,فست فود سوپر کنتاکی,58k6lm,سوپر کنتاکی,2,سعادت آباد - شهرک غرب,Restaurant,8.554166773,85,Not Enough Comments,B,B,1
vxgw75,شارو برگر,5o7g65,شارو برگر,1,وکیل آباد جنوبی,Restaurant,7.127351782,43,Not Enough Comments,C,B,1
povdjv,کافه رستوران اریکه (لنا),2ym96l,کافه لنا(اریکه),2,پونک - باغ فیض‎,Cafe,8.338164251,179,Not Enough Comments,B,A,17
pv4kkd,مجتمع نان سنتی طاهریه,2lzy62,مجتمع نان سنتی طاهریه,1,امام رضا,Bakery,,,Not Enough Comments,No Rating,,166
p8qyer,کباب و حلیم یاسر,5g7rp5,کره کبابی یاسر,1,شیرازی,Restaurant,,,Not Enough Comments,No Rating,,253
pon188,کبابی درگز شکیبا,56rpg5,کبابی درگز ,1,قاسم آباد-کشاورزی,Restaurant,,,Not Enough Comments,No Rating,,166
31o1qk,قهوه تایم (شعبه صادقیه),5w3pn7,قهوه تایم,2,صادقیه - ستارخان - مرزداران,Cafe,,,Not Enough Comments,No Rating,,12
wd4lm8,رستوران ایرانی سامان طلا,2zl3lk,سامان طلا ایرونی,2,قیطریه-اندرزگو-دولت,Restaurant,8.171197389,121,Not Enough Comments,B,A,32
0nqxoz,پیتزا ساندویچ بهاران,5333mm,پیتزا و ساندویج بهاران,2,پیروزی - نیروی هوایی‎,Restaurant,,,Not Enough Comments,No Rating,,1
gnl8g2,خشکبار پالیز,2yn1k5,خشکبار پالیز ,5,شاه چراغ - حافظیه,Pastry,,,Not Enough Comments,No Rating,,166
37z7wn,سه فر (اباذر),51yxmg,سه فر (اباذر),2,فردوس - کاشانی - شهر زیبا,Restaurant,,,Not Enough Comments,No Rating,,82
pvl2lx,فست فود میرمهنا,56mlo2,فست فود میرمهنا,5,ارم - عفیف آباد - قصرالدشت,Restaurant,,,Not Enough Comments,No Rating,,22
3d465g,پروتئین فدک,5my79z,پروتئین فدک,2,یوسف آباد - امیرآباد - گیشا‎,Meat Shop,,,Not Enough Comments,No Rating,,42
0lyvmj,پیتزا بهار,2wkyx2,پیتزا بهار,1,مطهری-آزادی,Restaurant,,,Not Enough Comments,No Rating,,166
3e7zn5,چیکن ذغالی رالی,5z11z2,چیکن ذغالی رالی,5,ارم - عفیف آباد - قصرالدشت,Restaurant,,,Not Enough Comments,No Rating,,1
095rwy,کترینگ ققنوس طلایی,2x41n2,کترینگ ققنوس طلایی,1,هشتصدمتریها,Restaurant,,,Not Enough Comments,No Rating,,13
0rrvz1,آب انار ملس,594142,آب انار ملس (شعبه تقی آباد),1,فلسطین-ملک آباد,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,1
0gry6m,ساندویچ مسعود,5w37l4,ساندویچ مسعود,2,بازار - منیریه - گمرک,Restaurant,,,Not Enough Comments,No Rating,,1
pzvqej,رستوران زائر,2k69p5,رستوران زائر,1,امام رضا,Restaurant,,,Not Enough Comments,No Rating,,166
pz2o2o,اغذیه پردیس,59olx5,اغذیه پردیس,1,خواجه ربیع-میامی,Restaurant,,,Not Enough Comments,No Rating,,1
po85dk,آبمیوه بستنی گیلاس,231xx9,آبمیوه بستنی گیلاس ,2,پیروزی - نیروی هوایی‎,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,81
pzmq5j,شیرینی خان,2z1oz5,شیرینی خان,5,کمربندی,Pastry,,,Not Enough Comments,No Rating,,166
nnn5lr,فست فود آرارات,5nl3ww,فست فود آرارات,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,7.94955388,56,Not Enough Comments,C,B,1
3774o2,کافه فرد,5gklm5,کافه فرد,5,ارم - عفیف آباد - قصرالدشت,Cafe,,,Not Enough Comments,No Rating,,61
099lj6,کافه هارلی,5gx491,کافه هارلی,2,مینی سیتی - ازگل - دارآباد‎‎,Cafe,9.243774409,166,Not Enough Comments,A,A,61
l2eeqe,دلمه باغچه,23166k,آشپزخانه قیمه خانم,2,قیطریه-اندرزگو-دولت,Restaurant,,,Not Enough Comments,No Rating,,111
qyy762,کافه صبحانه خاکستری,2y4335,کافه صبحانه خاکستری,1,امام رضا,Cafe,,,Not Enough Comments,No Rating,,166
272d5d,کترینگ آریا,59x8y7,کترینگ آریا,2,افسریه - آهنگ,Restaurant,7.139869334,27,Not Enough Comments,C,C,1
p8q1oy,فست فود تهران شصت (ستارخان),58pzzz,اغذیه تک شصت,2,صادقیه - ستارخان - مرزداران,Restaurant,,,Not Enough Comments,No Rating,,14
0q5o12,سوپر پروتئین خوراک,29xm9w,پروتئین خوراک,2,نارمک - مجیدیه,Meat Shop,,,Not Enough Comments,No Rating,,1
6dgk9w,ویتامینه علیرضا شعبه اباذر(سندباد سابق),2ymgoo,ویتامینه علیرضا شعبه اباذر(سندباد سابق),2,فردوس - کاشانی - شهر زیبا,Ice Cream and Juice Shop,8.861489158,155,Not Enough Comments,B,A,1
pv46vv,مرغ و پاچینی سرزمین مرغ,248lp2,مرغ و پاچینی سرزمین مرغ,5,بلوار امیرکبیر,Restaurant,,,Not Enough Comments,No Rating,,1
32je5l,راو کافه,2nlp77,کافی شاپ راو,1,وکیل آباد شمالی,Cafe,0,8,Not Enough Comments,No Rating,C,1
3x52d6,فست فود عجیب (پرسنل گلبرگ),28w685,فست فود پرسنل گلبرگ,1,امام رضا,Restaurant,,,Not Enough Comments,No Rating,,
3dxejd,نان لواش تبریزی,2yorxx,نان لواش تبریزی,2,یوسف آباد - امیرآباد - گیشا‎,Bakery,,,Not Enough Comments,No Rating,,87
3k7wvg,نان سنگک سنتی آسمان,21yz7z,نانوایی سنگکی آسمان,2,سعادت آباد - شهرک غرب,Bakery,,,Not Enough Comments,No Rating,,70
p8dn6y,ساندویچ فلافل لبخند,23rpx5,ساندویچ فلافل لبخند,5,کمربندی,Restaurant,,,Not Enough Comments,No Rating,,1
nnwz48,قهوه چینو,5k39gl,قهوه چینو,2,بازار - منیریه - گمرک,Cafe,,,Not Enough Comments,No Rating,,1
0n8dgv,قهوه چکاد (شعبه آفتاب),2p8986,کافه چکاد (برج  آفتاب),2,جردن - ونک,Cafe,,,Not Enough Comments,No Rating,,95
32mgxd,کباب سلمان (استقلال),2lxzk2,کباب لقمه سلمان استقلال,1,وکیل آباد شمالی,Restaurant,,,Not Enough Comments,No Rating,,166
y1x2on,کافه چوبی,58kx8y,کافه چوبی ,2,آزادی - جی - نواب‎,Cafe,0,1,Not Enough Comments,No Rating,D,1
y1jzxy,کافه مون,5x774r,کافه مون,2,تهرانپارس-حکیمیه,Cafe,7.097693338,22,Not Enough Comments,C,C,1
091n9y,پیتزا پارک (شعبه نبرد جنوبی),5k3p96,پیتزا پارک(نبرد جنوبی),2,افسریه - آهنگ,Restaurant,,,Not Enough Comments,No Rating,,1
pzkqej,رستوران میزبان,21yrn3,رستوران میزبان شما,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,,,Not Enough Comments,No Rating,,160
qyyl99,پیتزا راما,5zl1y6,پیتزا راما,2,تهرانپارس-حکیمیه,Restaurant,,,Not Enough Comments,No Rating,,1
p8dlwr,فست فود برگر حال,26r7g2,فست فود برگر حال,1,وکیل آباد جنوبی,Restaurant,,,Not Enough Comments,No Rating,,166
ponlkq,فست فود کانتی برگر,286942,کانتی برگر,1,,Restaurant,8.066004125,125,Not Enough Comments,B,A,1
0w4l28,رستوران کته ته چین,2r6mo3,تهیه غذای کته ته چین,2,صادقیه - ستارخان - مرزداران,Restaurant,,,Not Enough Comments,No Rating,,17
854z92,کافه 23,5zlgr6,کافه بیست و سه,1,قاسم آباد-کشاورزی,Cafe,,,Not Enough Comments,No Rating,,1
0nxjnr,بستنی مرکزی,218kp5,بستنی مرکزی,5,مدرس جنوب - بهار,Ice Cream and Juice Shop,9.11865859,58,Not Enough Comments,A,B,2
vxgwnv,کافه تمپو,5668kz,کافه تمپو,2,عباس آباد - سید خندان - قصر‎‎,Cafe,8.902034647,164,Not Enough Comments,B,A,1
0wlnqg,آبمیوه جیران,2xn4z2,آبمیوه جیران,1,هشتصدمتریها,Ice Cream and Juice Shop,8.796512343,107,Not Enough Comments,B,A,1
vxejvd,رستوران مخبرالدوله,5rw96l, رستوران مخبرالدوله,2,,Restaurant,8.652844117,25,Not Enough Comments,B,C,1
37y28m,کافه بستنی ویانا,2xz3m2,کافه بستنی ویانا,5,شاه چراغ - حافظیه,Ice Cream and Juice Shop,0,3,Not Enough Comments,No Rating,D,16
94yyqq,پیتزا و ساندویچ کاپیتان,247nwr,پیتزا کاپیتان,2,دریاچه- شهرک گلستان - دهکده المپیک,Restaurant,,,Not Enough Comments,No Rating,,1
0y6x4r,کافه بین,5k3yx7,کافه بین,2,سعادت آباد - شهرک غرب,Cafe,,,Not Enough Comments,No Rating,,156
klwvyq,کافه آبان,2r967g,کافه آبان,2,تهرانپارس-حکیمیه,Cafe,0,7,Not Enough Comments,No Rating,C,6
p84e4m,کترینگ گیاهی غذای خوب,266g4r,کترینگ غذای خوب گیاهی,2,پونک - باغ فیض‎,Restaurant,,,Not Enough Comments,No Rating,,34
094qvn,ایران برگر طلایی,51yw3p,ایران طلایی,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,,,Not Enough Comments,No Rating,,35
p59g1e,کترینگ ابوالفضل,5r6pl6,کترینگ ابوالفضل,2,نارمک - مجیدیه,Restaurant,,,Not Enough Comments,No Rating,,158
p54kke,فست فود شباهنگ,2yr8r5,فست فود شباهنگ,1,قاسم آباد-کشاورزی,Restaurant,,,Not Enough Comments,No Rating,,166
p4v12n,فلافل پیل آ پیل (تهرانپارس),28pyk3,پیل آ پیل,2,تهرانپارس-حکیمیه,Restaurant,,,Not Enough Comments,No Rating,,146
0wx8y8,فست فود آلفا,594z82,بیلیارد تک,1,فلسطین-ملک آباد,Restaurant,,,Not Enough Comments,No Rating,,166
3ew6mv,فست فود رابو,58pn9l,کافه رابو,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,8.908739333,106,Not Enough Comments,B,A,1
946yrn,پیتزا و سوخاری نشاط,2p3glg,پیتزا سوخاری نشاط,2,تهرانپارس-حکیمیه,Restaurant,5.414053848,85,Not Enough Comments,DANGER,B,1
3x1oq9,فست فود جزیره سیسیلی,21krn2,فست فود جزیره سیسیلی,1,خواجه ربیع-میامی,Restaurant,,,Not Enough Comments,No Rating,,35
0r5erv,کترینگ کیمیا,27nmp5,کترینگ کیمیا,1,فلسطین-ملک آباد,Restaurant,,,Not Enough Comments,No Rating,,
857z2m,رستوران اصلان,2p81zk,رستوران اصلان ایرانی,2,پونک - باغ فیض‎,Restaurant,,,Not Enough Comments,No Rating,,56
y1je5y,کافه نوی,57m7nl,کافه نوی,2,جنت آباد - شهران‎,Cafe,9.32111302,52,Not Enough Comments,A,B,26
p6oemo,فست فود فریلند,577z9r,فست فود فریلند,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,,,Not Enough Comments,No Rating,,1
09z1nd,آبمیوه بهشت,26r4w2,آبمیوه بستنی بهشت,1,مطهری-آزادی,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,1
pvg9kv,آبمیوه بستنی پالیزی,29x99z,آبمیوه پالیزی ,2,عباس آباد - سید خندان - قصر‎‎,Ice Cream and Juice Shop,,,Not Enough Comments,No Rating,,12
